-1 | 1:0.136639318048 2:0.0 3:0.0 4:0.00210948818873 11:0.0 13:0.0 14:0.015609669075 21:0 22:1.84049269829 
+1 | 1:0.0 2:0.929059829709 3:0.0 4:0.00266400532269 11:0.0 13:0.0 14:0.0542197076851 21:0 22:2.7115779934 
-1 | 1:0.0 2:0.0 3:0.86597877716 4:0.0020339068698 11:0.0 13:0.0 14:0.0542197076851 21:0 22:1.65325624074 
-1 | 1:0.0 2:0.0 3:0.913405930848 4:0.00241644831943 11:0.0 13:0.0 14:0.0304101838755 21:0 22:1.16077975564 
+1 | 1:0.137145409195 2:0.0 3:0.0 4:0.00214170199746 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.348177399861 
+1 | 1:0.45744513739 2:1.0 3:0.0 4:0.336708696428 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.956690554434 3:0.938690154882 4:0.00876057408992 11:0.0 13:0.0 14:0.00990099009901 21:0 22:7.36128892968 
+1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.0145332067453 21:0 22:1.31031148961 
-1 | 1:0.34620212054 2:0.0 3:0.0 4:0.00290299903338 11:0.0 13:0.0 14:0.339933993399 21:0 22:3.35800433298 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:1.0 13:0.0 14:0.339933993399 21:0 22:9.53283156139 
-1 | 1:0.0 2:0.888888554572 3:0.0 4:0.00256068428948 11:0.0 13:0.0 14:0.036903690369 21:0 22:1.46088434809 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.566946709514 14:0.0161244695898 21:0 22:11.2740824293 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.646541573318 13:0.0 14:0.339933993399 21:0 22:9.88778806816 
+1 | 1:0.207157670552 2:0.0 3:0.0 4:0.00320333116538 11:0.0 13:0.0 14:0.0147307413668 21:0 22:0.897608376842 
-1 | 1:0.0 2:0.88888888899 3:0.0 4:0.00282544030027 11:0.0 13:0.0 14:0.0147307413668 21:0 22:2.61606698825 
-1 | 1:0.0 2:0.899862825789 3:0.0 4:0.00583517649386 11:0.0 13:0.0 14:0.0147307413668 21:0 22:1.65325624074 
-1 | 1:0.168006678259 2:0.0 3:0.0 4:0.00228578182699 11:0.0 13:0.0 14:0.0147307413668 21:0 22:2.30258509299 
-1 | 1:0.0 2:0.886160714286 3:0.0 4:0.00224141880174 11:0.0 13:0.0 14:0.0147307413668 21:0 22:1.16077975564 
-1 | 1:0.0 2:0.916597218686 3:0.0 4:0.00463100202236 11:0.0 13:0.0 14:0.015147668613 21:0 22:3.97704354138 
-1 | 1:0.0 2:0.0 3:0.498272879122 4:0.00630579636746 11:0.0 13:0.0 14:0.015147668613 21:0 22:5.92295369044 
-1 | 1:0.281051490738 2:0.0 3:0.0 4:0.00219872754491 11:0.0 13:0.0 14:0.015147668613 21:0 22:0.20264191383 
-1 | 1:0.324129494039 2:0.905454545455 3:0.0 4:0.00319689675692 11:0.0 13:0.0 14:0.015147668613 21:0 22:3.28389636082 
-1 | 1:0.382202845583 2:0.0 3:0.0 4:0.00516208961388 11:0.0 13:0.0 14:0.0210934136892 21:0 22:1.08440677686 
+1 | 1:0.123423662793 2:0.928993827838 3:0.0 4:0.00819928769911 11:0.0 13:0.0 14:0.0128899682421 21:0 22:0.813950831951 
-1 | 1:0.162458969563 2:0.0 3:0.0 4:0.00336319231456 11:0.0 13:0.0 14:0.0128899682421 21:0 22:3.5298545899 
+1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.522994218561 14:0.117711771177 21:0 22:0.132011040339 
-1 | 1:0.0 2:0.937530861607 3:0.0 4:0.00214566791437 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.349849539423 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.0117288651942 21:0 22:6.69020884315 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0182089261451 13:0.0 14:0.032241685707 21:0 22:0.69314718056 
-1 | 1:0.0 2:0.917262511864 3:0.0 4:0.00717862520573 11:0.0 13:0.0 14:0.0288228822882 21:0 22:1.74856642054 
-1 | 1:0.0 2:0.889204427092 3:0.0 4:0.0020681351162 11:0.0 13:0.0 14:0.00990099009901 21:0 22:2.7080502011 
+1 | 1:0.298028631622 2:1.0 3:0.0 4:0.34124504614 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.40830175098 2:0.929608855644 3:0.0 4:0.0224954013542 11:0.0 13:0.0 14:0.00990099009901 21:0 22:6.71240955313 
-1 | 1:0.0 2:0.944237377426 3:0.0 4:0.00364548680417 11:0.0 13:0.0 14:0.010929664395 21:0 22:2.3978952728 
+1 | 1:0.0 2:0.914812460267 3:0.0 4:0.00226437880541 11:0.0 13:0.0 14:0.016701670167 21:0 22:2.48060036749 
-1 | 1:0.0 2:0.9231570198 3:0.0 4:0.00385592451461 11:0.0 13:0.0 14:0.00990099009901 21:0 22:2.13422890135 
-1 | 1:0.0 2:0.916666092315 3:0.0 4:0.00250852829089 11:0.0 13:0.0 14:0.00990099009901 21:0 22:2.30258509299 
-1 | 1:0.0 2:0.0 3:0.857330178473 4:0.0132354338941 11:0.0 13:0.0 14:0.339933993399 21:0 22:0.873097683188 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.909175390266 3:0.877671573694 4:0.00285072793508 11:0.0 13:0.0 14:0.0140080674734 21:0 22:7.22920534388 
+1 | 1:0.287701389666 2:0.875 3:0.0 4:0.00552026606057 11:0.0 13:0.0 14:0.0194211728865 21:0 22:3.60413740251 
+1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.727855197324 14:0.447744774477 21:1 22:3.35800433298 
+1 | 1:0.0 2:0.874959507475 3:0.613634429584 4:0.00230932692438 11:0.000164236373484 13:0.0 14:0.0125530410184 21:0 22:7.12723085283 
+1 | 1:0.0 2:0.874999983094 3:0.0 4:0.00212432278301 11:0.0 13:0.0 14:0.022473675939 21:0 22:0.693304572747 
-1 | 1:0.159310209977 2:0.0 3:0.0 4:0.0022696391255 11:0.0 13:0.0 14:0.022473675939 21:0 22:5.75589960577 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.617159632223 14:0.342694269427 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.886247875675 3:0.0 4:0.00202223492158 11:0.0 13:0.0 14:0.00990099009901 21:0 22:7.98420188616 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.117711771177 21:0 22:10.0636434278 
-1 | 1:0.181823400658 2:0.0 3:0.0 4:0.00202802205909 11:0.0 13:0.0 14:0.00990099009901 21:0 22:6.45272551519 
-1 | 1:0.300960572937 2:0.0 3:0.0 4:0.00589688203502 11:0.0 13:0.0 14:0.00990099009901 21:0 22:7.57873677805 
+1 | 1:0.622104085385 2:0.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.036903690369 21:0 22:0.71953311093 
-1 | 1:0.590705723248 2:0.0 3:0.0 4:0.0291084497671 11:0.0 13:0.0 14:0.036903690369 21:0 22:0.624011044272 
+1 | 1:0.0 2:0.888888888889 3:0.0 4:0.00200271500011 11:0.0 13:0.0 14:0.0900700894832 21:0 22:2.08007497595 
+1 | 1:0.454977746167 2:0.0 3:0.744185327094 4:0.00304623547851 11:0.0 13:0.0 14:0.0304101838755 21:0 22:2.50977034435 
-1 | 1:0.0 2:0.923114461744 3:0.0 4:0.00248009727671 11:0.0 13:0.0 14:0.360443187176 21:0 22:1.04015176785 
+1 | 1:0.226227674485 2:0.0 3:0.0 4:0.00208824774693 11:0.0 13:0.0 14:0.339933993399 21:0 22:3.21007357844 
+1 | 1:0.14317409732 2:0.857072451785 3:0.0 4:0.00266292582686 11:0.0 13:0.0 14:0.0117288651942 21:0 22:0.218171715448 
+1 | 1:0.317526934243 2:1.0 3:0.0 4:0.353606512465 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.011891665357 21:0 22:2.66485715242 
+1 | 1:0.23466959017 2:0.888888546094 3:0.0 4:0.00290143365847 11:0.0 13:0.0 14:0.00990099009901 21:0 22:3.4711831602 
-1 | 1:0.219005845396 2:0.0 3:0.75254783328 4:0.00504873180849 11:0.0 13:0.0 14:0.00990099009901 21:0 22:4.77507035276 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.204609581516 13:0.0 14:0.0164045816346 21:0 22:2.41354272413 
+1 | 1:0.127083022402 2:0.0 3:0.900222589896 4:0.00349084568371 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.162033725901 
-1 | 1:0.0 2:0.857638612713 3:0.0 4:0.00263275532269 11:0.0 13:0.0 14:0.00990099009901 21:0 22:4.43081679884 
-1 | 1:0.0 2:0.874999069988 3:0.0 4:0.00358292424161 11:0.0 13:0.0 14:0.339933993399 21:0 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.0101467593568 21:0 22:3.11016816907 
-1 | 1:0.0 2:0.857142857143 3:0.0 4:0.00231106414622 11:0.0 13:0.0 14:0.00990099009901 21:0 22:6.82374023578 
+1 | 1:0.102885576675 2:0.0 3:0.0 4:0.00283217349086 11:0.0 13:0.0 14:0.339933993399 21:0 22:0.211528363506 
-1 | 1:0.0 2:0.900215409246 3:0.0 4:0.00249617315486 11:0.0 13:0.0 14:0.339933993399 21:0 22:4.05115151354 
-1 | 1:0.0 2:0.887500019054 3:0.0 4:0.00205217271086 11:0.0 13:0.0 14:0.339933993399 21:0 22:0.711022421262 
+1 | 1:0.137518262665 2:0.0 3:0.0 4:0.0020123352477 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.69786673 
-1 | 1:0.260169791743 2:0.0 3:0.0 4:0.00571663690164 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.78449842977 
-1 | 1:0.0 2:0.962005014663 3:0.0 4:0.0316337022924 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.949470661972 
+1 | 1:0.191836859789 2:0.0 3:0.969606838902 4:0.00355960122765 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.8516704734 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.371169874484 2:0.0 3:0.0 4:0.00399733865602 11:0.0 13:0.0 14:0.00990099009901 21:0 22:6.76170484486 
+1 | 1:0.0 2:0.0 3:0.776564152132 4:0.00200955861529 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.700137180582 
+1 | 1:0.519201100756 2:1.0 3:0.0 4:0.367332002661 11:0.0 13:0.0 14:0.447744774477 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.958259061232 4:0.00430686246555 11:0.0 13:0.0 14:0.117711771177 21:0 22:9.20328636991 
+1 | 1:0.0 2:0.886361133032 3:0.0 4:0.00202948400892 11:0.0 13:0.0 14:1.0 21:0 22:2.70111886261 
-1 | 1:0.0 2:0.887308830977 3:0.0 4:0.00204597957161 11:0.0 13:0.0 14:1.0 21:0 22:-1.2785627913 
+1 | 1:0.299439023229 2:0.0 3:0.619472925401 4:0.00235550693485 11:0.0 13:0.0 14:0.00990099009901 21:0 22:4.36644231266 
-1 | 1:0.0 2:0.0 3:0.625542096054 4:0.00230533085875 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.240054426698 
-1 | 1:0.156576977914 2:0.0 3:0.0 4:0.00241644831943 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.049837591405 
-1 | 1:0.168004614344 2:0.0 3:0.0 4:0.00217455384589 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.538847445259 
-1 | 1:0.0 2:0.911111112517 3:0.0 4:0.00487677128013 11:0.0 13:0.0 14:0.00990099009901 21:0 22:7.43554177688 
+1 | 1:0.0 2:0.0 3:0.527985805217 4:0.0021619271847 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.766438260404 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.999024865687 4:0.067997338656 11:0.0 13:0.0 14:0.00990099009901 21:0 22:7.21007962817 
+1 | 1:0.218005599652 2:0.0 3:0.0 4:0.0020165430456 11:0.0 13:0.0 14:0.00990099009901 21:0 22:2.66485715242 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.332773166254 14:0.015609669075 21:0 22:2.97442193612 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.122983011493 13:0.0 14:0.0103459784181 21:0 22:3.65875848699 
-1 | 1:0.0 2:0.0 3:0.935893803099 4:0.00395534390537 11:0.0 13:0.0 14:0.00990099009901 21:0 22:3.64136674428 
+1 | 1:0.0 2:0.897777777778 3:0.0 4:0.00215371725684 11:0.0 13:0.0 14:0.0111668701117 21:0 22:1.64695833651 
-1 | 1:0.0 2:0.909862823378 3:0.0 4:0.00374613092655 11:0.0 13:0.0 14:0.00990099009901 21:0 22:2.77697445054 
-1 | 1:0.0 2:0.0 3:0.890748207115 4:0.0022489456349 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.714627342216 
-1 | 1:0.0 2:0.911065319232 3:0.0 4:0.00539571263976 11:0.0 13:0.0 14:0.00990099009901 21:0 22:3.49650756147 
+1 | 1:0.40840325483 2:1.0 3:0.0 4:0.343522478852 11:0.517496341253 13:0.0 14:0.340601917335 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.588021958452 13:0.0 14:0.0274339933993 21:0 22:8.7679748748 
+1 | 1:0.153470633752 2:0.0 3:0.0 4:0.00404069908963 11:0.0 13:0.0 14:0.0132673267327 21:0 22:1.08440677686 
-1 | 1:0.0 2:0.941686669746 3:0.0 4:0.00381823417841 11:0.0 13:0.0 14:0.0899339933993 21:0 22:1.49792457136 
+1 | 1:0.0 2:0.877965978839 3:0.0 4:0.00555008127206 11:0.00107841272317 13:0.0 14:0.011891665357 21:0 22:0.512483141245 
+1 | 1:0.209269285434 2:0.0 3:0.0 4:0.00324638080162 11:0.0 13:0.359220419672 14:0.022473675939 21:0 22:1.38454423215 
+1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.746261284111 14:0.6699669967 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.924243050331 3:0.0 4:0.0316337022924 11:0.0 13:0.0 14:0.00990099009901 21:0 22:6.60505103481 
-1 | 1:0.0 2:0.0 3:0.837516585705 4:0.00288830438811 11:0.0 13:0.0 14:0.010263663729 21:0 22:4.82434140177 
+1 | 1:0.292358419238 2:0.0 3:0.0 4:0.00630579636746 11:0.0 13:0.0 14:0.0115757844441 21:0 22:0.237349063127 
-1 | 1:0.0 2:0.0 3:0.791387702785 4:0.00211869405397 11:0.0 13:0.0 14:0.0115757844441 21:0 22:1.47527308554 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.899465978246 14:0.6699669967 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.651976139362 14:0.010616724323 21:0 22:7.69747135323 
-1 | 1:0.0 2:0.92817695259 3:0.0 4:0.00212432278301 11:0.0 13:0.0 14:0.00990099009901 21:0 22:6.23113428444 
+1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.00375563745051 13:0.0 14:0.0194211728865 21:0 22:3.31840719813 
-1 | 1:0.0 2:0.857142855592 3:0.0 4:0.0023081890959 11:0.0 13:0.0 14:0.0177117711771 21:0 22:1.23774079678 
-1 | 1:0.0 2:0.0 3:0.918056942576 4:0.00239224311462 11:0.0 13:0.0 14:0.0177117711771 21:0 22:2.7338500239 
-1 | 1:0.0 2:0.916660241892 3:0.0 4:0.00276745359855 11:0.0 13:0.0 14:0.0134033811544 21:0 22:3.71467927691 
+1 | 1:0.0 2:0.909077029887 3:0.0 4:0.00221250620452 11:0.000563546273955 13:0.0 14:0.011977004152 21:0 22:2.24503657188 
-1 | 1:0.0 2:0.0 3:0.808455943114 4:0.00565967631836 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.26899334028 
+1 | 1:0.451740842279 2:0.873015388327 3:0.0 4:0.0236169528194 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.19850068103 
-1 | 1:0.0 2:0.903025795085 3:0.0 4:0.0209385151266 11:0.0 13:0.0 14:0.00990099009901 21:0 22:3.4915357256 
-1 | 1:0.336291837992 2:0.0 3:0.893403213978 4:0.00965352294897 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.26305860476 
+1 | 1:0.106029970073 2:0.0 3:0.0 4:0.00274310136789 11:0.0 13:0.0 14:0.00990099009901 21:0 22:2.46987119357 
+1 | 1:0.0 2:0.94445449195 3:0.0 4:0.00229128678282 11:0.0 13:0.387352591761 14:0.0245124512451 21:0 22:1.74338532439 
-1 | 1:0.0 2:0.941211401152 3:0.0 4:0.00212056140484 11:0.0 13:0.0 14:0.016701670167 21:0 22:2.66485715242 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
+1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.753617610014 14:0.0402700270027 21:0 22:1.91499522559 
+1 | 1:0.0 2:0.916666666667 3:0.0 4:0.00261767327636 11:0.0 13:0.0 14:0.0115757844441 21:0 22:1.2126048235 
-1 | 1:0.0 2:0.0 3:0.750220930916 4:0.011134593558 11:0.0 13:0.0 14:0.0145371680025 21:0 22:1.74856642054 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.474341649025 14:0.0189463390784 21:0 22:10.5975781799 
+1 | 1:0.11766312086 2:0.0 3:0.0 4:0.00266936007503 11:0.0 13:0.0 14:0.0732673267327 21:0 22:1.77189438195 
-1 | 1:0.0937545530578 2:0.0 3:0.0 4:0.00208997343203 11:0.0 13:0.0 14:0.0732673267327 21:0 22:3.35800433298 
+1 | 1:0.14725923872 2:0.0 3:0.0 4:0.00219647285516 11:0.0 13:0.0 14:0.022473675939 21:0 22:1.77273933341 
+1 | 1:0.233301456446 2:0.0 3:0.0 4:0.00688622754491 11:0.0 13:0.0 14:0.010929664395 21:0 22:1.66587618787 
-1 | 1:0.148445123535 2:0.0 3:0.0 4:0.00318252384121 11:0.0 13:0.0 14:0.010929664395 21:0 22:4.7442986941 
-1 | 1:0.0984646761806 2:0.0 3:0.0 4:0.00208652988807 11:0.0 13:0.0 14:0.010929664395 21:0 22:1.34310131243 
+1 | 1:0.0 2:0.0 3:0.96529360617 4:0.00294097794749 11:0.0 13:0.463448048959 14:0.0103459784181 21:0 22:1.82891348628 
-1 | 1:0.0 2:0.0 3:0.960078667289 4:0.00260781119753 11:0.0 13:0.0 14:0.00990099009901 21:0 22:5.85296131862 
-1 | 1:0.0 2:0.900033504949 3:0.0 4:0.00750351149553 11:0.0 13:0.0 14:0.00990099009901 21:0 22:6.99809362292 
-1 | 1:0.0 2:0.0 3:0.608012917782 4:0.00560417626286 11:0.0 13:0.0 14:1.0 21:0 22:-0.718947003361 
+1 | 1:0.527047643102 2:1.0 3:0.0 4:0.339049174379 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
+1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.722840789192 14:0.0333273205863 21:0 22:2.3819943664 
-1 | 1:0.0 2:0.922621954811 3:0.0 4:0.00234077299946 11:0.0 13:0.0 14:0.00990099009901 21:0 22:6.616100871 
+1 | 1:0.240089317272 2:0.874998532346 3:0.0 4:0.0030532445296 11:0.000281731528268 13:0.0 14:0.0241445197151 21:0 22:5.71492775317 
-1 | 1:0.0 2:0.873015866286 3:0.0 4:0.00209344849584 11:0.0 13:0.0 14:0.0232673267327 21:0 22:1.49725199226 
-1 | 1:0.0 2:0.0 3:0.653617110564 4:0.00206977028943 11:0.0 13:0.0 14:0.0232673267327 21:0 22:4.20530219336 
-1 | 1:0.0 2:0.0 3:0.671501378459 4:0.00224141880174 11:0.0 13:0.0 14:0.0232673267327 21:0 22:2.35947550286 
-1 | 1:0.0 2:0.0 3:0.652499490235 4:0.00206327272196 11:0.0 13:0.0 14:0.0232673267327 21:0 22:1.94591014906 
-1 | 1:0.0 2:0.0 3:0.665134165736 4:0.00217455384589 11:0.0 13:0.0 14:0.0232673267327 21:0 22:1.83817857923 
+1 | 1:0.309714770856 2:0.0 3:0.0 4:0.0124417831005 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.238061821532 
-1 | 1:0.196079958406 2:0.0 3:0.0 4:0.00565967631836 11:0.0 13:0.0 14:0.00990099009901 21:0 22:4.36960524465 
-1 | 1:0.0 2:0.91608792706 3:0.0 4:0.00236266373342 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.440233600892 
+1 | 1:0.4221312677 2:1.0 3:0.0 4:0.342128750629 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.857647904362 3:0.0 4:0.00231106414622 11:0.0 13:0.0 14:0.00990099009901 21:0 22:6.91335239447 
-1 | 1:0.0 2:0.0 3:0.731804065364 4:0.00369473818321 11:0.0 13:0.0 14:0.339933993399 21:0 22:1.05541923998 
-1 | 1:0.0 2:0.888888896458 3:0.0 4:0.00326865648548 11:0.0 13:0.0 14:0.339933993399 21:0 22:2.4417136011 
-1 | 1:0.0 2:0.0 3:0.559269342425 4:0.00205688840185 11:0.0 13:0.0 14:0.339933993399 21:0 22:0.272981142719 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.0899339933993 21:0 22:8.58804285877 
+1 | 1:0.70559150806 2:1.0 3:0.0 4:0.364301699631 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
+1 | 1:0.267480641563 2:0.0 3:0.0 4:0.00616158986375 11:0.0 13:0.0 14:0.0621562156216 21:0 22:0.370696615325 
-1 | 1:0.197087664654 2:0.0 3:0.0 4:0.00251691160976 11:0.0 13:0.0 14:0.0621562156216 21:0 22:2.30195165873 
-1 | 1:0.0 2:0.0 3:0.455876005833 4:0.00200407266276 11:0.0 13:0.0 14:0.0621562156216 21:0 22:0.727915673343 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.207004033737 21:0 22:4.05115151354 
-1 | 1:0.0 2:0.924358570259 3:0.0 4:0.00688622754491 11:0.0 13:0.0 14:0.017353348238 21:0 22:1.83817857923 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.0150873642953 21:0 22:3.91762012091 
+1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.34615747289 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.917348048812 3:0.0 4:0.00857704880095 11:0.0 13:0.0 14:0.0161244695898 21:0 22:3.17805383035 
-1 | 1:0.0 2:0.0 3:0.582950893893 4:0.00207805614481 11:0.0 13:0.0 14:0.0732673267327 21:0 22:1.04871491429 
-1 | 1:0.238530646076 2:0.0 3:0.0 4:0.00202080311427 11:0.0 13:0.0 14:0.0732673267327 21:0 22:1.21793816948 
+1 | 1:0.23716660008 2:0.877480154603 3:0.0 4:0.00590513800867 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.80757073415 
-1 | 1:0.0 2:0.857142857143 3:0.0 4:0.00233772133477 11:0.0 13:0.0 14:0.00990099009901 21:0 22:5.84833105023 
+1 | 1:0.551250874693 2:1.0 3:0.0 4:0.400665335995 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.462756627465 2:0.0 3:0.0 4:0.00534673624638 11:0.0 13:0.0 14:0.00990099009901 21:0 22:11.0824509786 
+1 | 1:0.339212370218 2:1.0 3:0.0 4:0.335393369467 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.871408953043 4:0.00210227692763 11:0.0 13:0.0 14:0.00990099009901 21:0 22:7.67739539666 
-1 | 1:0.0 2:0.0 3:0.609647809968 4:0.00240594080656 11:0.0 13:0.0 14:1.0 21:0 22:-1.16077975564 
-1 | 1:0.0 2:0.0 3:0.722270050022 4:0.00221484528732 11:0.0 13:0.0 14:0.017353348238 21:0 22:0.136631627909 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.301973518827 14:0.0194293622911 21:0 22:0.988929498713 
-1 | 1:0.0 2:0.908989887642 3:0.0 4:0.00279266029345 11:0.0 13:0.0 14:0.00990099009901 21:0 22:2.71364731659 
+1 | 1:0.365076269255 2:0.0 3:0.0 4:0.00251691160976 11:0.0 13:0.0 14:0.0115757844441 21:0 22:0.0591568996754 
-1 | 1:0.460380957968 2:0.0 3:0.0 4:0.00410844976713 11:0.0 13:0.0 14:0.0115757844441 21:0 22:3.36729582999 
-1 | 1:0.0 2:0.92589649211 3:0.0 4:0.042997338656 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.51217764248 
-1 | 1:0.343693054801 2:0.0 3:0.0 4:0.0120833601614 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.456038264092 
-1 | 1:0.0838310073412 2:0.0 3:0.0 4:0.00221956087824 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.70669818239 
-1 | 1:0.0 2:0.899067128036 3:0.0 4:0.00221250620452 11:0.0 13:0.0 14:0.00990099009901 21:0 22:3.18734532736 
+1 | 1:0.0 2:1.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.339933993399 21:1 22:3.35800433298 
-1 | 1:0.0 2:0.0 3:0.938165305823 4:0.0021058657878 11:0.0 13:0.0 14:0.00990099009901 21:0 22:4.2182055982 
+1 | 1:0.0 2:0.886077968487 3:0.0 4:0.00202080311427 11:0.0 13:0.0 14:0.043637697103 21:0 22:0.605978411383 
+1 | 1:0.458057314271 2:0.0 3:0.0 4:0.334664005323 11:0.0 13:0.0 14:0.00990099009901 21:0 22:1.03463650294 
-1 | 1:0.0 2:0.93778362951 3:0.0 4:0.0103396809984 11:0.0 13:0.0 14:0.00990099009901 21:0 22:3.7135720667 
+1 | 1:0.0 2:0.0 3:0.875968663165 4:0.00297270811415 11:0.0 13:0.0 14:0.00990099009901 21:0 22:0.63219330597 
-1 | 1:0.0 2:0.909300705764 3:0.0 4:0.00234384321529 11:0.0 13:0.0 14:0.0232673267327 21:0 22:2.51070647259 
-1 | 1:0.0 2:0.0 3:0.0 4:0.00199600798403 11:0.0 13:0.0 14:0.0257141231365 21:0 22:4.45661662164 
